t_sec,timestamp,seq,solenoids,P_0,P_1,P_2,P_3
263.227001,377017633,6460,0,-5.76,-2.96,-2.77,-2.68
263.795001,377585633,6470,0,-6.0,-3.05,-2.68,-2.77
264.363,378153632,6480,0,-6.0,-2.96,-2.59,-2.77
264.931,378721632,6490,0,-6.0,-3.05,-2.68,-2.77
265.499001,379289633,6500,0,-5.76,-2.87,-2.68,-2.77
266.067001,379857633,6510,0,-5.53,-2.96,-2.68,-2.77
266.635,380425632,6520,0,-6.0,-3.05,-2.87,-2.77
267.203,380993632,6530,0,-6.0,-2.96,-2.68,-2.68
267.771,381561632,6540,0,-6.0,-2.96,-2.87,-2.87
268.339,382129632,6550,0,-5.76,-2.87,-2.68,-2.87
268.911209,382701841,6560,0,-5.76,-3.05,-2.77,-2.87
269.479001,383269633,6570,0,-6.0,-2.96,-2.68,-2.77
270.047,383837632,6580,0,-5.76,-2.87,-2.68,-2.77
270.615,384405632,6590,0,-5.76,-2.87,-2.59,-2.77
271.183001,384973633,6600,0,-5.76,-2.87,-2.68,-2.68
271.751,385541632,6610,0,-6.0,-2.96,-2.68,-2.77
272.319,386109632,6620,0,-5.76,-3.05,-2.68,-2.87
272.887001,386677633,6630,0,-5.76,-2.96,-2.68,-2.87
273.455002,387245634,6640,0,-5.53,-2.87,-2.59,-2.68
274.023001,387813633,6650,0,-6.0,-2.96,-2.77,-2.77
274.591001,388381633,6660,0,-5.53,-2.87,-2.77,-2.77
275.165153,388955785,6670,0,-6.0,-2.96,-2.68,-2.68
275.733001,389523633,6680,0,-6.0,-2.87,-2.68,-2.77
276.301002,390091634,6690,0,-5.76,-2.96,-2.68,-2.68
276.869001,390659633,6700,0,-5.76,-2.87,-2.59,-2.59
277.437001,391227633,6710,0,-5.76,-2.87,-2.68,-2.68
278.005002,391795634,6720,0,-5.76,-2.96,-2.68,-2.68
278.573001,392363633,6730,0,-6.0,-2.96,-2.68,-2.68
279.141002,392931634,6740,0,-5.76,-2.87,-2.68,-2.87
279.709001,393499633,6750,0,-6.0,-2.96,-2.77,-2.87
280.277002,394067634,6760,0,-6.0,-2.96,-2.68,-2.77
280.845001,394635633,6770,0,-6.0,-2.87,-2.68,-2.77
281.413002,395203634,6780,0,-5.76,-2.96,-2.77,-2.87
281.985,395775632,6790,0,-6.0,-2.96,-2.68,-2.68
282.553002,396343634,6800,0,-5.76,-2.96,-2.68,-2.77
283.121002,396911634,6810,0,-6.0,-3.05,-2.68,-2.77
283.689002,397479634,6820,0,-5.53,-2.87,-2.59,-2.87
284.257,398047632,6830,0,-6.23,-2.96,-2.68,-2.68
284.825002,398615634,6840,0,-5.76,-2.87,-2.59,-2.77
285.393002,399183634,6850,0,-5.76,-2.87,-2.68,-2.77
285.961001,399751633,6860,0,-5.76,-2.87,-2.68,-2.87
286.529002,400319634,6870,0,-6.0,-2.87,-2.77,-2.68
287.097,400887632,6880,0,-5.76,-2.96,-2.68,-2.77
287.665001,401455633,6890,0,-6.0,-2.96,-2.77,-2.77
288.237138,402027770,6900,0,-5.76,-2.96,-2.68,-2.87
288.805,402595632,6910,0,-6.0,-2.87,-2.68,-2.77
292.213,406003632,6970,0,-6.0,-2.96,-2.68,-2.77
292.781,406571632,6980,0,-5.76,-2.87,-2.77,-2.77
293.349001,407139633,6990,0,-6.23,-2.96,-2.68,-2.68
293.917001,407707633,7000,0,-6.0,-2.96,-2.68,-2.77
295.058001,408848633,7020,0,-5.76,-3.05,-2.68,-2.68
295.626,409416632,7030,0,-5.53,-2.96,-2.59,-2.68
296.194001,409984633,7040,0,-5.53,-2.87,-2.59,-2.68
296.762001,410552633,7050,0,-6.0,-2.87,-2.68,-2.59
297.33,411120632,7060,0,-5.53,-2.77,-2.68,-2.68
298.466,412256632,7080,0,-5.53,-2.87,-2.59,-2.68
299.034001,412824633,7090,0,-5.53,-2.87,-2.59,-2.68
299.602001,413392633,7100,0,-5.76,-2.87,-2.59,-2.59
300.756085,414546717,7120,0,-5.76,-2.87,-2.59,-2.68
301.324,415114632,7130,0,-5.76,-2.87,-2.59,-2.49
301.892,415682632,7140,0,-6.0,-2.87,-2.59,-2.68
302.460002,416250634,7150,0,-6.0,-2.96,-2.68,-2.68
303.028002,416818634,7160,0,-6.0,-2.96,-2.59,-2.68
303.596002,417386634,7170,0,-6.0,-2.87,-2.68,-2.68
304.164001,417954633,7180,0,-5.76,-2.87,-2.49,-2.59
304.732002,418522634,7190,0,-5.76,-2.77,-2.59,-2.59
305.300002,419090634,7200,0,-5.76,-2.87,-2.68,-2.59
305.868002,419658634,7210,0,-5.53,-2.96,-2.59,-2.68
306.436002,420226634,7220,0,-5.76,-2.87,-2.59,-2.59
307.004001,420794633,7230,0,-5.76,-2.96,-2.68,-2.59
307.576573,421367205,7240,0,-5.53,-2.77,-2.49,-2.68
308.144002,421934634,7250,0,-6.0,-2.77,-2.49,-2.49
308.712001,422502633,7260,0,-5.53,-2.77,-2.59,-2.68
310.416001,424206633,7290,0,-5.29,-2.77,-2.68,-2.68
310.984002,424774634,7300,0,-5.76,-2.77,-2.68,-2.77
311.552002,425342634,7310,0,-5.76,-2.96,-2.59,-2.49
312.120002,425910634,7320,0,-5.76,-2.96,-2.68,-2.68
312.688002,426478634,7330,0,-6.0,-2.87,-2.59,-2.68
313.256002,427046634,7340,0,-5.76,-3.05,-2.68,-2.59
315.532002,429322634,7380,0,-5.76,-2.96,-2.77,-2.68
316.100001,429890633,7390,0,-5.76,-2.87,-2.59,-2.77
316.668,430458632,7400,0,-5.76,-2.87,-2.68,-2.77
317.236001,431026633,7410,0,-5.53,-2.77,-2.59,-2.77
317.804,431594632,7420,0,-5.76,-2.87,-2.68,-2.68
318.94,432730632,7440,0,-5.76,-2.96,-2.68,-2.59
319.508,433298632,7450,0,-6.0,-2.87,-2.59,-2.77
320.648,434438632,7470,0,-5.53,-2.87,-2.68,-2.59
321.216,435006632,7480,0,-5.76,-2.87,-2.77,-2.68
321.784001,435574633,7490,0,-5.76,-2.96,-2.68,-2.68
322.352001,436142633,7500,0,-5.53,-2.96,-2.68,-2.59
322.920001,436710633,7510,0,-5.76,-2.96,-2.68,-2.59
323.488,437278632,7520,0,-5.76,-2.87,-2.68,-2.77
324.056,437846632,7530,0,-6.0,-3.05,-2.59,-2.59
324.624001,438414633,7540,0,-5.76,-2.87,-2.68,-2.77
325.192,438982632,7550,0,-6.0,-2.96,-2.68,-2.68
325.76,439550632,7560,0,-6.0,-2.87,-2.59,-2.77
326.901884,440692516,7580,0,-6.0,-2.87,-2.77,-2.68
327.47,441260632,7590,0,-5.76,-3.05,-2.77,-2.59
328.038,441828632,7600,0,-5.76,-2.96,-2.77,-2.68
328.606,442396632,7610,0,-5.53,-3.05,-2.59,-2.77
329.174,442964632,7620,0,-5.76,-2.96,-2.68,-2.68
329.742,443532632,7630,0,-5.76,-3.05,-2.68,-2.68
330.310001,444100633,7640,0,-6.0,-2.87,-2.68,-2.77
330.878001,444668633,7650,0,-5.76,-2.96,-2.68,-2.68
331.446002,445236634,7660,0,-5.76,-2.96,-2.68,-2.77
332.014002,445804634,7670,0,-6.0,-2.96,-2.77,-2.68
332.582002,446372634,7680,0,-6.0,-2.96,-2.68,-2.77
333.154097,446944729,7690,0,-6.0,-2.96,-2.68,-2.77
334.290002,448080634,7710,0,-5.76,-2.87,-2.68,-2.68
335.426002,449216634,7730,0,-5.53,-2.96,-2.68,-2.59
335.994002,449784634,7740,0,-5.76,-2.87,-2.68,-2.59
336.562,450352632,7750,0,-5.76,-2.77,-2.68,-2.68
337.698,451488632,7770,0,-6.0,-2.87,-2.68,-2.68
338.834002,452624634,7790,0,-5.53,-2.77,-2.49,-2.59
339.406002,453196634,7800,0,-5.29,-2.87,-2.59,-2.68
339.974001,453764633,7810,0,-6.0,-2.68,-2.3,-2.68
340.542,454332632,7820,0,-5.76,-2.77,-2.59,-2.4
341.110002,454900634,7830,0,-5.53,-2.87,-2.49,-2.68
341.678001,455468633,7840,0,-5.53,-2.87,-2.49,-2.68
342.246001,456036633,7850,0,-5.76,-2.68,-2.59,-2.59
342.814001,456604633,7860,0,-6.0,-2.77,-2.49,-2.49
343.382002,457172634,7870,0,-5.53,-2.87,-2.4,-2.59
343.95,457740632,7880,0,-6.0,-2.87,-2.59,-2.59
344.518002,458308634,7890,0,-5.76,-2.68,-2.59,-2.68
345.086002,458876634,7900,0,-5.76,-2.77,-2.68,-2.68
345.654001,459444633,7910,0,-5.76,-2.96,-2.59,-2.59
346.226001,460016633,7920,0,-5.53,-2.68,-2.4,-2.59
346.794,460584632,7930,0,-5.53,-2.96,-2.4,-2.59
347.362001,461152633,7940,0,-5.29,-2.59,-2.49,-2.4
347.930001,461720633,7950,0,-5.76,-2.77,-2.49,-2.4
348.498,462288632,7960,0,-5.76,-2.77,-2.59,-2.59
349.066001,462856633,7970,0,-5.29,-2.77,-2.3,-2.68
349.634,463424632,7980,0,-5.53,-2.77,-2.49,-2.49
350.202001,463992633,7990,0,-5.53,-2.96,-2.68,-2.59
350.770001,464560633,8000,0,-5.53,-2.68,-2.59,-2.4
351.338001,465128633,8010,0,-5.76,-2.68,-2.59,-2.59
351.906001,465696633,8020,0,-5.76,-2.77,-2.4,-2.49
352.479956,466270588,8030,0,-5.76,-2.68,-2.59,-2.49
353.048,466838632,8040,0,-5.29,-2.87,-2.4,-2.49
353.616,467406632,8050,0,-5.76,-2.68,-2.59,-2.68
354.752001,468542633,8070,0,-5.76,-2.68,-2.49,-2.59
355.320001,469110633,8080,0,-5.53,-2.77,-2.49,-2.59
355.888,469678632,8090,0,-5.53,-2.77,-2.4,-2.59
356.456,470246632,8100,0,-5.53,-2.77,-2.49,-2.68
357.024001,470814633,8110,0,-5.76,-2.77,-2.49,-2.68
357.592,471382632,8120,0,-5.29,-2.96,-2.4,-2.59
358.16,471950632,8130,0,-5.53,-2.77,-2.3,-2.49
358.732401,472523033,8140,0,-5.29,-2.87,-2.49,-2.68
359.3,473090632,8150,0,-5.53,-2.77,-2.4,-2.68
359.868001,473658633,8160,0,-5.53,-2.77,-2.59,-2.49
360.436002,474226634,8170,0,-5.29,-2.77,-2.4,-2.59
361.004002,474794634,8180,0,-5.29,-2.87,-2.4,-2.59
361.572001,475362633,8190,0,-5.76,-2.87,-2.49,-2.68
362.140001,475930633,8200,0,-5.53,-2.87,-2.49,-2.59
362.708002,476498634,8210,0,-5.76,-2.87,-2.68,-2.68
363.276002,477066634,8220,0,-6.0,-2.87,-2.68,-2.77
363.844002,477634634,8230,0,-6.0,-2.87,-2.68,-2.77
364.412,478202632,8240,0,-5.76,-2.96,-2.59,-2.68
364.983849,478774481,8250,0,-5.53,-2.87,-2.59,-2.77
365.552,479342632,8260,0,-5.76,-2.96,-2.59,-2.68
366.12,479910632,8270,0,-5.76,-2.96,-2.59,-2.68
366.688002,480478634,8280,0,-5.76,-3.05,-2.59,-2.77
367.256,481046632,8290,0,-5.76,-2.96,-2.59,-2.68
367.824002,481614634,8300,0,-5.53,-2.96,-2.59,-2.77
368.392001,482182633,8310,0,-5.53,-2.87,-2.59,-2.77
368.960002,482750634,8320,0,-5.76,-2.96,-2.77,-2.77
369.528002,483318634,8330,0,-5.76,-2.96,-2.68,-2.68
370.096002,483886634,8340,0,-5.53,-2.96,-2.68,-2.68
370.664,484454632,8350,0,-5.76,-2.96,-2.77,-2.59
371.232002,485022634,8360,0,-5.76,-2.87,-2.68,-2.59
371.803988,485594620,8370,0,-5.53,-2.77,-2.59,-2.59
372.372002,486162634,8380,0,-5.53,-2.96,-2.49,-2.68
372.940001,486730633,8390,0,-5.53,-2.87,-2.59,-2.68
373.508002,487298634,8400,0,-6.0,-2.87,-2.59,-2.68
374.076002,487866634,8410,0,-5.76,-2.96,-2.59,-2.77
374.644,488434632,8420,0,-6.0,-2.87,-2.59,-2.68
375.212001,489002633,8430,0,-5.76,-2.87,-2.49,-2.77
375.780001,489570633,8440,0,-5.53,-2.77,-2.68,-2.59
376.348001,490138633,8450,0,-5.29,-2.87,-2.59,-2.59
376.916,490706632,8460,0,-5.53,-2.68,-2.68,-2.59
377.484,491274632,8470,0,-5.29,-2.96,-2.49,-2.68
378.057785,491848417,8480,0,-5.76,-2.87,-2.59,-2.68
379.194001,492984633,8500,0,-5.53,-2.87,-2.59,-2.68
379.762001,493552633,8510,0,-6.0,-2.87,-2.68,-2.68
380.898,494688632,8530,0,-5.76,-2.68,-2.68,-2.59
381.466,495256632,8540,0,-5.76,-2.96,-2.77,-2.68
382.034,495824632,8550,0,-5.76,-2.87,-2.59,-2.77
382.602,496392632,8560,0,-6.0,-2.96,-2.68,-2.77
383.17,496960632,8570,0,-5.29,-2.77,-2.59,-2.68
383.738,497528632,8580,0,-5.76,-2.96,-2.68,-2.87
384.310023,498100655,8590,0,-6.0,-2.87,-2.77,-2.77
384.878,498668632,8600,0,-6.0,-3.05,-2.68,-2.77
385.446,499236632,8610,0,-5.76,-2.87,-2.77,-2.87
386.014,499804632,8620,0,-5.76,-2.96,-2.68,-2.87
386.582,500372632,8630,0,-6.0,-2.96,-2.68,-2.87
387.15,500940632,8640,0,-6.0,-2.96,-2.68,-2.77
387.718001,501508633,8650,0,-5.76,-2.96,-2.68,-2.77
388.286,502076632,8660,0,-6.0,-3.05,-2.77,-2.77
388.854,502644632,8670,0,-6.0,-2.96,-2.77,-2.87
390.558001,504348633,8700,0,-6.0,-2.96,-2.68,-2.77
391.129908,504920540,8710,0,-6.0,-2.87,-2.68,-2.77
391.698001,505488633,8720,0,-5.76,-2.96,-2.59,-2.68
392.266001,506056633,8730,0,-5.76,-2.87,-2.77,-2.77
392.834002,506624634,8740,0,-5.76,-2.96,-2.77,-2.77
393.402002,507192634,8750,0,-6.0,-2.96,-2.77,-2.77
393.97,507760632,8760,0,-6.0,-3.05,-2.68,-2.77
394.538,508328632,8770,0,-6.23,-2.96,-2.77,-2.77
395.106002,508896634,8780,0,-6.0,-3.05,-2.68,-2.77
395.674002,509464634,8790,0,-6.0,-2.96,-2.59,-2.77
396.242,510032632,8800,0,-5.76,-2.96,-2.68,-2.77
396.810002,510600634,8810,0,-6.0,-2.96,-2.77,-2.77
397.382389,511173021,8820,0,-6.0,-2.87,-2.77,-2.77
397.95,511740632,8830,0,-6.0,-2.96,-2.68,-2.77
399.086002,512876634,8850,0,-6.0,-2.87,-2.77,-2.68
399.654001,513444633,8860,0,-6.0,-2.96,-2.68,-2.68
400.222002,514012634,8870,0,-5.76,-2.87,-2.68,-2.68
400.790002,514580634,8880,0,-5.53,-3.05,-2.68,-2.68
401.358001,515148633,8890,0,-5.76,-2.96,-2.68,-2.77
401.926002,515716634,8900,0,-6.0,-3.05,-2.59,-2.68
402.494002,516284634,8910,0,-5.76,-2.87,-2.68,-2.68
403.062001,516852633,8920,0,-6.0,-2.96,-2.68,-2.87
403.635875,517426507,8930,0,-6.0,-2.96,-2.68,-2.77
404.204001,517994633,8940,0,-5.76,-2.96,-2.77,-2.77
404.772,518562632,8950,0,-5.76,-2.96,-2.59,-2.77
405.340001,519130633,8960,0,-6.0,-2.87,-2.68,-2.77
405.908,519698632,8970,0,-5.53,-2.87,-2.77,-2.68
407.044,520834632,8990,0,-5.53,-2.96,-2.77,-2.77
407.612,521402632,9000,0,-6.0,-2.87,-2.68,-2.87
408.180001,521970633,9010,0,-5.76,-2.96,-2.68,-2.77
408.748001,522538633,9020,0,-6.0,-2.87,-2.59,-2.77
409.316001,523106633,9030,0,-5.76,-2.87,-2.68,-2.77
409.884,523674632,9040,0,-6.0,-2.96,-2.59,-2.77
410.456,524246632,9050,0,-5.76,-2.96,-2.77,-2.77
411.024001,524814633,9060,0,-5.76,-2.87,-2.68,-2.77
411.592,525382632,9070,0,-6.0,-2.96,-2.77,-2.68
412.160001,525950633,9080,0,-5.76,-2.96,-2.77,-2.77
412.728001,526518633,9090,0,-5.76,-2.96,-2.59,-2.77
413.296001,527086633,9100,0,-5.76,-2.96,-2.59,-2.87
413.864,527654632,9110,0,-6.0,-2.87,-2.49,-2.77
414.432,528222632,9120,0,-5.53,-2.68,-2.49,-2.49
415.000001,528790633,9130,0,-5.76,-2.87,-2.59,-2.68
415.568,529358632,9140,0,-5.76,-2.96,-2.59,-2.77
416.136001,529926633,9150,0,-5.76,-2.96,-2.59,-2.77
416.707839,530498471,9160,0,-5.76,-2.77,-2.59,-2.77
417.276,531066632,9170,0,-5.53,-2.96,-2.77,-2.77
417.844001,531634633,9180,0,-5.53,-2.96,-2.68,-2.77
418.412001,532202633,9190,0,-5.76,-2.96,-2.68,-2.77
418.980002,532770634,9200,0,-5.76,-2.87,-2.68,-2.68
419.548002,533338634,9210,0,-5.76,-2.87,-2.59,-2.68
420.116001,533906633,9220,0,-5.76,-2.87,-2.77,-2.77
420.684001,534474633,9230,0,-5.76,-2.96,-2.59,-2.77
421.252002,535042634,9240,0,-5.76,-2.87,-2.68,-2.77
421.82,535610632,9250,0,-5.53,-2.87,-2.59,-2.59
422.388001,536178633,9260,0,-5.53,-2.96,-2.59,-2.68
422.959988,536750620,9270,0,-5.76,-2.96,-2.59,-2.77
423.528001,537318633,9280,0,-5.76,-2.87,-2.49,-2.59
424.096002,537886634,9290,0,-5.53,-2.87,-2.59,-2.68
424.664001,538454633,9300,0,-5.53,-2.77,-2.59,-2.68
425.232002,539022634,9310,0,-5.76,-2.77,-2.68,-2.77
425.800001,539590633,9320,0,-6.0,-2.96,-2.59,-2.68
426.368001,540158633,9330,0,-5.29,-2.59,-2.3,-2.3
426.936001,540726633,9340,0,-5.53,-2.96,-2.59,-2.59
427.504002,541294634,9350,0,-5.53,-2.87,-2.68,-2.68
428.072002,541862634,9360,0,-5.76,-2.87,-2.49,-2.68
428.640002,542430634,9370,0,-5.53,-2.77,-2.49,-2.49
429.213812,543004444,9380,0,-5.53,-2.77,-2.59,-2.68
429.782,543572632,9390,0,-5.76,-2.87,-2.49,-2.59
430.350002,544140634,9400,0,-5.76,-2.87,-2.68,-2.68
430.918002,544708634,9410,0,-5.53,-2.87,-2.59,-2.77
431.486001,545276633,9420,0,-5.53,-2.87,-2.68,-2.59
432.054001,545844633,9430,0,-6.0,-2.96,-2.68,-2.59
432.622,546412632,9440,0,-5.76,-2.87,-2.59,-2.68
433.190001,546980633,9450,0,-6.0,-2.87,-2.49,-2.59
433.758,547548632,9460,0,-5.76,-2.77,-2.59,-2.59
434.326001,548116633,9470,0,-5.29,-2.87,-2.59,-2.59
434.894,548684632,9480,0,-5.76,-2.87,-2.49,-2.68
435.462001,549252633,9490,0,-5.53,-2.87,-2.49,-2.59
436.034008,549824640,9500,0,-5.53,-2.77,-2.68,-2.68
436.602001,550392633,9510,0,-5.53,-2.87,-2.59,-2.68
437.17,550960632,9520,0,-5.76,-2.77,-2.49,-2.4
437.738,551528632,9530,0,-5.53,-2.77,-2.59,-2.68
438.306001,552096633,9540,0,-5.76,-2.77,-2.59,-2.68
438.874001,552664633,9550,0,-5.53,-3.05,-2.59,-2.59
439.442,553232632,9560,0,-5.76,-2.87,-2.49,-2.68
440.01,553800632,9570,0,-6.0,-2.96,-2.68,-2.59
440.578,554368632,9580,0,-5.53,-2.87,-2.59,-2.59
441.146001,554936633,9590,0,-5.76,-2.96,-2.68,-2.59
441.714001,555504633,9600,0,-5.76,-2.87,-2.68,-2.59
442.285845,556076477,9610,0,-5.76,-2.96,-2.68,-2.59
442.854,556644632,9620,0,-5.76,-2.96,-2.49,-2.68
443.422001,557212633,9630,0,-5.53,-2.87,-2.68,-2.68
443.990001,557780633,9640,0,-6.0,-2.87,-2.59,-2.68
444.558,558348632,9650,0,-5.76,-2.87,-2.49,-2.59
445.126,558916632,9660,0,-5.29,-2.77,-2.49,-2.59
445.694001,559484633,9670,0,-5.53,-2.77,-2.49,-2.59
446.262,560052632,9680,0,-5.53,-2.77,-2.59,-2.59
446.83,560620632,9690,0,-5.76,-2.96,-2.68,-2.68
447.398002,561188634,9700,0,-6.0,-2.96,-2.77,-2.77
447.966001,561756633,9710,0,-6.23,-2.96,-2.68,-2.77
448.571052,562361684,9720,0,-6.0,-2.96,-2.68,-2.87
449.139002,562929634,9730,0,-6.0,-2.96,-2.68,-2.77
449.707002,563497634,9740,0,-5.76,-2.96,-2.68,-2.68
450.275002,564065634,9750,0,-5.76,-2.96,-2.77,-2.68
450.843002,564633634,9760,0,-6.0,-2.96,-2.77,-2.77
451.411002,565201634,9770,0,-5.76,-2.96,-2.68,-2.87
451.979001,565769633,9780,0,-6.0,-3.05,-2.77,-2.77
452.547001,566337633,9790,0,-5.53,-2.87,-2.49,-2.59
453.115002,566905634,9800,0,-5.76,-2.77,-2.59,-2.59
453.683001,567473633,9810,0,-5.53,-2.87,-2.49,-2.49
454.251002,568041634,9820,0,-5.53,-2.77,-2.59,-2.59
454.819002,568609634,9830,0,-5.06,-2.77,-2.3,-2.68
455.392882,569183514,9840,0,-5.53,-2.87,-2.59,-2.59
455.961001,569751633,9850,0,-5.76,-2.96,-2.68,-2.68
456.529002,570319634,9860,0,-5.76,-2.77,-2.59,-2.77
457.097001,570887633,9870,0,-5.76,-2.87,-2.59,-2.68
457.665,571455632,9880,0,-6.0,-2.87,-2.68,-2.68
458.233,572023632,9890,0,-5.76,-2.87,-2.77,-2.68
458.801002,572591634,9900,0,-5.76,-2.96,-2.68,-2.77
459.369002,573159634,9910,0,-5.76,-3.05,-2.77,-2.87
459.937002,573727634,9920,0,-5.76,-3.05,-2.87,-2.77
460.505002,574295634,9930,0,-6.0,-3.05,-2.77,-2.87
461.073002,574863634,9940,0,-5.76,-3.05,-2.77,-2.87
461.645424,575436056,9950,0,-6.0,-3.05,-2.77,-2.77
462.213,576003632,9960,0,-5.76,-3.05,-2.77,-2.77
462.781,576571632,9970,0,-5.76,-2.87,-2.68,-2.77
463.349001,577139633,9980,0,-5.76,-2.96,-2.68,-2.68
463.917001,577707633,9990,0,-6.0,-2.96,-2.77,-2.77
464.485001,578275633,10000,0,-5.76,-3.15,-2.68,-2.68
465.053001,578843633,10010,0,-5.76,-2.96,-2.68,-2.77
465.621001,579411633,10020,0,-5.53,-2.87,-2.68,-2.87
466.189001,579979633,10030,0,-5.53,-2.87,-2.68,-2.68
466.757,580547632,10040,0,-6.0,-2.87,-2.59,-2.68
467.325,581115632,10050,0,-5.53,-2.96,-2.59,-2.68
467.896874,581687506,10060,0,-5.76,-2.87,-2.59,-2.77
468.465001,582255633,10070,0,-5.76,-2.96,-2.68,-2.87
469.033,582823632,10080,0,-6.0,-2.87,-2.68,-2.77
469.601,583391632,10090,0,-6.0,-2.96,-2.77,-2.68
470.169001,583959633,10100,0,-5.76,-2.96,-2.77,-2.68
470.737,584527632,10110,0,-6.0,-2.87,-2.77,-2.77
471.305,585095632,10120,0,-5.76,-2.96,-2.68,-2.77
471.873,585663632,10130,0,-5.76,-2.96,-2.68,-2.77
472.441001,586231633,10140,0,-5.76,-2.96,-2.77,-2.68
473.009001,586799633,10150,0,-5.76,-3.05,-2.68,-2.77
473.577001,587367633,10160,0,-5.76,-2.96,-2.59,-2.87
474.145,587935632,10170,0,-5.76,-2.96,-2.68,-2.68
474.717001,588507633,10180,0,-5.53,-2.96,-2.68,-2.77
475.285,589075632,10190,0,-5.76,-2.96,-2.68,-2.77
475.853,589643632,10200,0,-6.0,-2.87,-2.59,-2.68
476.421002,590211634,10210,0,-5.76,-2.87,-2.59,-2.68
476.989002,590779634,10220,0,-5.76,-2.87,-2.68,-2.59
477.557001,591347633,10230,0,-6.0,-2.87,-2.68,-2.68
478.125002,591915634,10240,0,-5.76,-2.96,-2.59,-2.68
478.693002,592483634,10250,0,-6.0,-2.87,-2.68,-2.77
479.261002,593051634,10260,0,-6.0,-3.05,-2.77,-2.68
479.829002,593619634,10270,0,-6.0,-2.87,-2.68,-2.77
480.397002,594187634,10280,0,-6.0,-2.87,-2.68,-2.87
480.970844,594761476,10290,0,-5.76,-2.96,-2.68,-2.77
481.539002,595329634,10300,0,-5.76,-2.87,-2.77,-2.77
482.107,595897632,10310,0,-5.76,-3.05,-2.77,-2.77
482.675002,596465634,10320,0,-5.76,-2.87,-2.77,-2.87
483.243001,597033633,10330,0,-6.0,-2.96,-2.77,-2.68
483.811002,597601634,10340,0,-5.76,-3.05,-2.68,-2.77
484.379002,598169634,10350,0,-6.0,-2.96,-2.68,-2.77
484.947002,598737634,10360,0,-6.0,-3.05,-2.77,-2.77
485.515002,599305634,10370,0,-5.76,-2.96,-2.68,-2.77
486.083002,599873634,10380,0,-5.76,-2.87,-2.77,-2.77
486.651002,600441634,10390,0,-5.76,-2.87,-2.68,-2.68
487.222788,601013420,10400,0,-6.0,-2.96,-2.77,-2.87
487.791002,601581634,10410,0,-6.0,-2.96,-2.68,-2.68
488.359002,602149634,10420,0,-5.76,-2.96,-2.68,-2.77
490.063,603853632,10450,0,-5.76,-2.87,-2.77,-2.77
490.631,604421632,10460,0,-6.0,-2.96,-2.68,-2.77
491.767,605557632,10480,0,-5.76,-2.96,-2.68,-2.68
492.903,606693632,10500,0,-5.76,-2.96,-2.68,-2.68
493.474995,607265627,10510,0,-6.0,-2.96,-2.68,-2.87
494.043,607833632,10520,0,-5.76,-2.87,-2.68,-2.77
494.611001,608401633,10530,0,-5.53,-2.96,-2.68,-2.77
495.179001,608969633,10540,0,-5.76,-2.96,-2.68,-2.68
495.747001,609537633,10550,0,-5.76,-2.96,-2.68,-2.68
496.315001,610105633,10560,0,-5.76,-2.96,-2.68,-2.68
496.883,610673632,10570,0,-5.76,-2.87,-2.68,-2.68
497.451,611241632,10580,0,-6.0,-2.87,-2.68,-2.77
498.019,611809632,10590,0,-5.76,-2.77,-2.59,-2.77
499.155,612945632,10610,0,-5.76,-2.87,-2.68,-2.77
500.294843,614085475,10630,0,-5.76,-2.87,-2.68,-2.68
500.863001,614653633,10640,0,-5.76,-3.05,-2.59,-2.77
501.431,615221632,10650,0,-6.0,-2.96,-2.68,-2.68
501.999001,615789633,10660,0,-5.76,-2.96,-2.77,-2.87
502.567001,616357633,10670,0,-6.0,-3.05,-2.68,-2.77
503.135,616925632,10680,0,-6.0,-2.87,-2.68,-2.77
503.703001,617493633,10690,0,-5.76,-3.05,-2.77,-2.87
504.271,618061632,10700,0,-6.0,-2.96,-2.68,-2.77
504.839,618629632,10710,0,-6.0,-2.96,-2.77,-2.77
505.407,619197632,10720,0,-6.0,-2.96,-2.68,-2.77
505.975,619765632,10730,0,-5.76,-2.96,-2.68,-2.77
506.549375,620340007,10740,0,-6.0,-2.96,-2.59,-2.59
507.117,620907632,10750,0,-5.76,-2.87,-2.68,-2.77
507.685001,621475633,10760,0,-6.0,-2.96,-2.77,-2.77
508.253002,622043634,10770,0,-6.0,-2.96,-2.68,-2.77
508.821,622611632,10780,0,-6.0,-3.05,-2.68,-2.77
509.389002,623179634,10790,0,-5.76,-3.05,-2.77,-2.77
509.957002,623747634,10800,0,-6.0,-2.96,-2.68,-2.77
510.525002,624315634,10810,0,-6.0,-2.96,-2.77,-2.77
511.093001,624883633,10820,0,-6.0,-3.05,-2.77,-2.77
511.661002,625451634,10830,0,-6.0,-3.05,-2.68,-2.77
512.229002,626019634,10840,0,-6.0,-3.05,-2.77,-2.68
512.800845,626591477,10850,0,-6.0,-3.05,-2.77,-2.77
513.369,627159632,10860,0,-5.76,-3.05,-2.77,-2.87
514.505001,628295633,10880,0,-6.0,-2.96,-2.77,-2.77
515.641001,629431633,10900,0,-6.0,-2.96,-2.77,-2.77
516.209002,629999634,10910,0,-6.0,-3.05,-2.77,-2.77
516.777001,630567633,10920,0,-6.0,-2.96,-2.77,-2.87
517.345002,631135634,10930,0,-6.0,-2.96,-2.68,-2.77
517.913001,631703633,10940,0,-6.0,-2.96,-2.77,-2.77
